cekNo,External ID,date,Print,documentNumber,Name,PO/Withdrawal Number,Tracking Numbers,Memo,Currency,Amount (Foreign Currency),Amount,PROC. GA NON MAINTENANCE,Amount (Transaction Tax Total),Tax Item,Amount (Tax),Absolute Value of Amount
6592581,SNI20220422-656,22/4/2022,Print,SNI20220422-656,5475,SNI-556,,,IDR,"Rp1.196.046,35",1196046.35,,118522,,,1196046.35
6592582,SNI20220422-657,22/4/2022,Print,SNI20220422-657,SNI-146,SNI-146,,,IDR,"Rp144.447,74",144447.74,,14313,,,144447.74
6592772,SNI20220422-658,22/4/2022,Print,SNI20220422-658,160472,SNI-124,,,IDR,"Rp122.245,56",122245.56,,12114,,,122245.56
6592583,SNI20220422-659,22/4/2022,Print,SNI20220422-659,17030,SNI-277,,,IDR,"Rp2.649.826,41",2649826.41,,262596,,,2649826.41
6592584,SNI20220422-660,22/4/2022,Print,SNI20220422-660,48023,SNI-900,,,IDR,"Rp188.933,99",188933.99,,18721,,,188933.99
6592585,SNI20220422-661,22/4/2022,Print,SNI20220422-661,122368,SNI-892,,,IDR,"Rp226.849,49",226849.49,,22481,,,226849.49
6592586,SNI20220422-662,22/4/2022,Print,SNI20220422-662,SNI-213,SNI-213,,,IDR,"Rp230.897,44",230897.44,,22882,,,230897.44
6592587,SNI20220422-663,22/4/2022,Print,SNI20220422-663,SNI-927,SNI-927,,,IDR,"Rp8.527.640,59",8527640.59,,845082,,,8527640.59
6592588,SNI20220422-664,22/4/2022,Print,SNI20220422-664,9640,SNI-957,,,IDR,"Rp9.146.595,62",9146595.62,,906423,,,9146595.62
6592589,SNI20220423-718,23/4/2022,Print,SNI20220423-718,SNI-886,SNI-886,,,IDR,"Rp4.865.140,17",4865140.17,,482131,,,4865140.17
6592590,SNI20220423-719,23/4/2022,Print,SNI20220423-719,SNI-333,SNI-333,,,IDR,"Rp1.679.290,04",1679290.04,,166417,,,1679290.04
6592773,SNI20220423-720,23/4/2022,Print,SNI20220423-720,SNI-108,SNI-108,,,IDR,"Rp236.899,38",236899.38,,23474,,,236899.38
6592774,SNI20220423-721,23/4/2022,Print,SNI20220423-721,SNI-112,SNI-112,,,IDR,"Rp449.688,12",449688.12,,44562,,,449688.12
6592775,SNI20220423-722,23/4/2022,Print,SNI20220423-722,SNI-256,SNI-256,,,IDR,"Rp262.038,18",262038.18,,25965,,,262038.18
6592591,SNI20220423-723,23/4/2022,Print,SNI20220423-723,SNI-199,SNI-199,,,IDR,"Rp246.166,17",246166.17,,24396,,,246166.17
6592592,SNI20220423-724,23/4/2022,Print,SNI20220423-724,SNI-142,SNI-142,,,IDR,"Rp27.657.555,39",27657555.39,,2740842,,,27657555.39
6592776,SNI20220423-725,23/4/2022,Print,SNI20220423-725,43175,SNI-650,,,IDR,"Rp150.430,04",150430.04,,14903,,,150430.04
6592593,SNI20220423-726,23/4/2022,Print,SNI20220423-726,21151,SNI-775,,,IDR,"Rp20.253.167,52",20253167.52,,2007071,,,20253167.52
6592594,SNI20220423-727,23/4/2022,Print,SNI20220423-727,7516,SNI-035,,,IDR,"Rp485.300,88",485300.88,,48091,,,485300.88
6592595,SNI20220423-728,23/4/2022,Print,SNI20220423-728,SNI-651,SNI-651,,,IDR,"Rp870.754,05",870754.05,,86283,,,870754.05
6592596,SNI20220423-729,23/4/2022,Print,SNI20220423-729,SNI-232,SNI-232,,,IDR,"Rp13.379.364,51",13379364.51,,1325893,,,13379364.51
6592777,SNI20220423-730,23/4/2022,Print,SNI20220423-730,SNI-558,SNI-558,,,IDR,"Rp247.904,00",247904,,24562,,,247904
6592778,SNI20220423-731,23/4/2022,Print,SNI20220423-731,SNI-208,SNI-208,,,IDR,"Rp453.652,26",453652.26,,44956,,,453652.26
6592779,SNI20220423-732,23/4/2022,Print,SNI20220423-732,SNI-681,SNI-681,,,IDR,"Rp144.354,94",144354.94,,14306,,,144354.94
6592810,SNI20220423-835,23/4/2022,Print,SNI20220423-835,SNI-568,SNI-568,,,IDR,"Rp1.066.500,00",1066500,,105688,,,1066500
6592597,SNI20220425-733,25/4/2022,Print,SNI20220425-733,165973,SNI-864,,,IDR,"Rp26.433.108,76",26433108.76,,2619499,,,26433108.76
6592598,SNI20220425-805,25/4/2022,Print,SNI20220425-805,SNI-453,SNI-453,,,IDR,"Rp1.778.314,50",1778314.5,,176229,,,1778314.5
6592599,SNI20220425-806,25/4/2022,Print,SNI20220425-806,SNI-953,SNI-953,,,IDR,"Rp272.218,54",272218.54,,26974,,,272218.54
6592600,SNI20220425-807,25/4/2022,Print,SNI20220425-807,139896,SNI-261,,,IDR,"Rp90.739,20",90739.2,,8992,,,90739.2
6592601,SNI20220425-808,25/4/2022,Print,SNI20220425-808,SNI-333,SNI-333,,,IDR,"Rp229.146,03",229146.03,,22708,,,229146.03
6592602,SNI20220425-809,25/4/2022,Print,SNI20220425-809,11145,SNI-037,,,IDR,"Rp3.872.478,83",3872478.83,,383764,,,3872478.83
6592603,SNI20220425-810,25/4/2022,Print,SNI20220425-810,128315,SNI-741,,,IDR,"Rp4.627.073,44",4627073.44,,458541,,,4627073.44
6592780,SNI20220425-811,25/4/2022,Print,SNI20220425-811,SNI-772,SNI-772,,,IDR,"Rp257.889,19",257889.19,,25555,,,257889.19
6592781,SNI20220425-812,25/4/2022,Print,SNI20220425-812,5676,SNI-567,,,IDR,"Rp499.828,32",499828.32,,49534,,,499828.32
6592782,SNI20220425-813,25/4/2022,Print,SNI20220425-813,SNI-649,SNI-649,,,IDR,"Rp545.998,30",545998.3,,54102,,,545998.3
6592604,SNI20220425-814,25/4/2022,Print,SNI20220425-814,SNI-173,SNI-173,,,IDR,"Rp4.001.206,37",4001206.37,,396514,,,4001206.37
6592605,SNI20220425-815,25/4/2022,Print,SNI20220425-815,12787,SNI-794,,,IDR,"Rp1.111.446,44",1111446.44,,110143,,,1111446.44
6592606,SNI20220425-816,25/4/2022,Print,SNI20220425-816,178566,SNI-608,,,IDR,"Rp235.167,30",235167.3,,23303,,,235167.3
6592783,SNI20220425-817,25/4/2022,Print,SNI20220425-817,SNI-475,SNI-475,,,IDR,"Rp453.649,20",453649.2,,44950,,,453649.2
6592607,SNI20220425-818,25/4/2022,Print,SNI20220425-818,13130,SNI-508,,,IDR,"Rp1.034.823,02",1034823.02,,102547,,,1034823.02
6592608,SNI20220425-819,25/4/2022,Print,SNI20220425-819,5162,SNI-902,,,IDR,"Rp408.326,81",408326.81,,40460,,,408326.81
6592784,SNI20220425-820,25/4/2022,Print,SNI20220425-820,SNI-029,SNI-029,,,IDR,"Rp740.739,00",740739,,73408,,,740739
6592609,SNI20220425-821,25/4/2022,Print,SNI20220425-821,7188,SNI-031,,,IDR,"Rp9.146.594,62",9146594.62,,906422,,,9146594.62
6592610,SNI20220425-822,25/4/2022,Print,SNI20220425-822,GRK-020,SNI-497,,,IDR,"Rp399.073,14",399073.14,,39546,,,399073.14
6592611,SNI20220425-823,25/4/2022,Print,SNI20220425-823,5020,SNI-251,,,IDR,"Rp21.777.598,62",21777598.62,,2158140,,,21777598.62
6592612,SNI20220425-824,25/4/2022,Print,SNI20220425-824,SNI-426,SNI-426,,,IDR,"Rp11.001.345,19",11001345.19,,1090224,,,11001345.19
6592613,SNI20220425-825,25/4/2022,Print,SNI20220425-825,SNI-169,SNI-169,,,IDR,"Rp26.133.121,23",26133121.23,,2589769,,,26133121.23
6592785,SNI20220425-826,25/4/2022,Print,SNI20220425-826,SNI-223,SNI-223,,,IDR,"Rp349.050,61",349050.61,,34588,,,349050.61
6592786,SNI20220425-827,25/4/2022,Print,SNI20220425-827,135240,SNI-216,,,IDR,"Rp195.943,89",195943.89,,19416,,,195943.89
6592787,SNI20220425-828,25/4/2022,Print,SNI20220425-828,SNI-499,SNI-499,,,IDR,"Rp1.398.227,56",1398227.56,,138563,,,1398227.56
6592788,SNI20220425-829,25/4/2022,Print,SNI20220425-829,SNI-212,SNI-212,,,IDR,"Rp79.285,49",79285.49,,7856,,,79285.49
6592614,SNI20220425-830,25/4/2022,Print,SNI20220425-830,SNI-222,SNI-222,,,IDR,"Rp517.963,37",517963.37,,51326,,,517963.37
6592615,SNI20220425-831,25/4/2022,Print,SNI20220425-831,SNI-444,SNI-444,,,IDR,"Rp589.806,23",589806.23,,58446,,,589806.23
6592616,SNI20220425-832,25/4/2022,Print,SNI20220425-832,SNI-362,SNI-362,,,IDR,"Rp3.112.048,62",3112048.62,,308399,,,3112048.62
6592618,SNI20220425-833,25/4/2022,Print,SNI20220425-833,SNI-927,SNI-927,,,IDR,"Rp17.764.172,63",17764172.63,,1760413,,,17764172.63
6592617,SNI20220425-834,25/4/2022,Print,SNI20220425-834,48478,SNI-557,,,IDR,"Rp2.432.433,16",2432433.16,,241051,,,2432433.16
6592619,SNI20220412-198,26/4/2022,Print,SNI20220412-198,SNI-173,SNI-173,,,IDR,"Rp1.778.314,50",1778314.5,,176229,,,1778314.5
6592789,SNI20220426-914,26/4/2022,Print,SNI20220426-914,SNI-908,SNI-908,,,IDR,"Rp623.170,46",623170.46,,61751,,,623170.46
6592620,SNI20220426-915,26/4/2022,Print,SNI20220426-915,SNI-303,SNI-303,,,IDR,"Rp451.808,49",451808.49,,44771,,,451808.49
6592794,SNI20220426-916,26/4/2022,Print,SNI20220426-916,15478,SNI-607,,,IDR,"Rp675.071,32",675071.32,,66899,,,675071.32
6592621,SNI20220426-917,26/4/2022,Print,SNI20220426-917,SNI-304,SNI-304,,,IDR,"Rp1.451.231,02",1451231.02,,143808,,,1451231.02
6592622,SNI20220426-918,26/4/2022,Print,SNI20220426-918,109863,SNI-425,,,IDR,"Rp889.157,75",889157.75,,88115,,,889157.75
6592790,SNI20220426-919,26/4/2022,Print,SNI20220426-919,18142,SNI-479,,,IDR,"Rp139.936,56",139936.56,,13866,,,139936.56
6592791,SNI20220426-920,26/4/2022,Print,SNI20220426-920,5746,SNI-229,,,IDR,"Rp1.085.694,70",1085694.7,,107591,,,1085694.7
6592792,SNI20220426-921,26/4/2022,Print,SNI20220426-921,7172,SNI-226,,,IDR,"Rp1.058.213,88",1058213.88,,104864,,,1058213.88
6592793,SNI20220426-922,26/4/2022,Print,SNI20220426-922,131746,SNI-228,,,IDR,"Rp234.225,52",234225.52,,23208,,,234225.52
6592623,SNI20220426-923,26/4/2022,Print,SNI20220426-923,JBR-707,SNI-894,,,IDR,"Rp286.508,20",286508.2,,28392,,,286508.2
6592624,SNI20220426-924,26/4/2022,Print,SNI20220426-924,125702,SNI-662,,,IDR,"Rp19.476.281,70",19476281.7,,1930084,,,19476281.7
6592625,SNI20220426-925,26/4/2022,Print,SNI20220426-925,SNI-660,SNI-660,,,IDR,"Rp21.777.600,56",21777600.56,,2158141,,,21777600.56
6592626,SNI20220426-926,26/4/2022,Print,SNI20220426-926,SNI-678,SNI-678,,,IDR,"Rp5.720.702,02",5720702.02,,566919,,,5720702.02
6592627,SNI20220426-927,26/4/2022,Print,SNI20220426-927,5249,SNI-224,,,IDR,"Rp240.961,77",240961.77,,23879,,,240961.77
6592634,SNI20220426-928,26/4/2022,Print,SNI20220426-928,SNI-333,SNI-333,,,IDR,"Rp681.912,26",681912.26,,67577,,,681912.26
6592637,SNI20220427-1034,27/4/2022,Print,SNI20220427-1034,SNI-258,SNI-258,,,IDR,"Rp589.806,20",589806.2,,58444,,,589806.2
6592638,SNI20220427-1035,27/4/2022,Print,SNI20220427-1035,SNI-005,SNI-005,,,IDR,"Rp540.702,50",540702.5,,53583,,,540702.5
6592811,SNI20220427-1036,27/4/2022,Print,SNI20220427-1036,SNI-522,SNI-522,,,IDR,"Rp141.351,00",141351,,14007,,,141351
6592639,SNI20220427-1037,27/4/2022,Print,SNI20220427-1037,JBR-606,SNI-092,,,IDR,"Rp302.871,90",302871.9,,30015,,,302871.9
6592640,SNI20220427-1038,27/4/2022,Print,SNI20220427-1038,SNI-008,SNI-008,,,IDR,"Rp147.987,04",147987.04,,14666,,,147987.04
6592641,SNI20220427-1039,27/4/2022,Print,SNI20220427-1039,SNI-896,SNI-896,,,IDR,"Rp288.482,98",288482.98,,28583,,,288482.98
6592636,SNI20220427-1040,27/4/2022,Print,SNI20220427-1040,165973,SNI-864,,,IDR,"Rp18.619.568,84",18619568.84,,1845182,,,18619568.84
6592800,SNI20220427-1041,27/4/2022,Print,SNI20220427-1041,SNI-029,SNI-029,,,IDR,"Rp426.678,20",426678.2,,42283,,,426678.2
6592795,SNI20220427-1042,27/4/2022,Print,SNI20220427-1042,93966,SNI-486,,,IDR,"Rp314.913,04",314913.04,,31205,,,314913.04
6592796,SNI20220427-1043,27/4/2022,Print,SNI20220427-1043,5481,SNI-293,,,IDR,"Rp362.921,40",362921.4,,35964,,,362921.4
6592642,SNI20220427-1044,27/4/2022,Print,SNI20220427-1044,112703,SNI-291,,,IDR,"Rp76.322,92",76322.92,,7564,,,76322.92
6592643,SNI20220427-1045,27/4/2022,Print,SNI20220427-1045,SNI-343,SNI-343,,,IDR,"Rp580.783,37",580783.37,,57556,,,580783.37
6592797,SNI20220427-1046,27/4/2022,Print,SNI20220427-1046,SNI-025,SNI-025,,,IDR,"Rp214.027,92",214027.92,,21209,,,214027.92
6592644,SNI20220427-1047,27/4/2022,Print,SNI20220427-1047,SNI-215,SNI-215,,,IDR,"Rp2.427.765,54",2427765.54,,240593,,,2427765.54
6592645,SNI20220427-1048,27/4/2022,Print,SNI20220427-1048,SNI-359,SNI-359,,,IDR,"Rp9.241.130,80",9241130.8,,915789,,,9241130.8
6592646,SNI20220427-1049,27/4/2022,Print,SNI20220427-1049,130473,SNI-264,,,IDR,"Rp609.032,58",609032.58,,60353,,,609032.58
6592798,SNI20220427-1050,27/4/2022,Print,SNI20220427-1050,SNI-026,SNI-026,,,IDR,"Rp453.650,24",453650.24,,44953,,,453650.24
6592647,SNI20220427-1051,27/4/2022,Print,SNI20220427-1051,SNI-009,SNI-009,,,IDR,"Rp136.109,29",136109.29,,13488,,,136109.29
6592648,SNI20220427-1052,27/4/2022,Print,SNI20220427-1052,SNI-344,SNI-344,,,IDR,"Rp45.370,09",45370.09,,4496,,,45370.09
6592649,SNI20220427-1053,27/4/2022,Print,SNI20220427-1053,SNI-344,SNI-344,,,IDR,"Rp408.326,81",408326.81,,40460,,,408326.81
6592650,SNI20220427-1054,27/4/2022,Print,SNI20220427-1054,124693,SNI-266,,,IDR,"Rp277.748,41",277748.41,,27523,,,277748.41
6592799,SNI20220427-1055,27/4/2022,Print,SNI20220427-1055,49137,SNI-835,,,IDR,"Rp176.927,08",176927.08,,17534,,,176927.08
6592651,SNI20220427-1056,27/4/2022,Print,SNI20220427-1056,SNI-345,SNI-345,,,IDR,"Rp1.434.432,29",1434432.29,,142143,,,1434432.29
6592654,SNI20220427-1057,27/4/2022,Print,SNI20220427-1057,164859,SNI-882,,,IDR,"Rp1.137.413,56",1137413.56,,112710,,,1137413.56
6592652,SNI20220427-1058,27/4/2022,Print,SNI20220427-1058,6799,SNI-806,,,IDR,"Rp11.661.427,46",11661427.46,,1155639,,,11661427.46
6592653,SNI20220427-1059,27/4/2022,Print,SNI20220427-1059,BLT-602,SNI-015,,,IDR,"Rp33.101.954,04",33101954.04,,3280376,,,33101954.04
6592635,SNI20220427-980,27/4/2022,Print,SNI20220427-980,165973,SNI-864,,,IDR,"Rp13.647.956,32",13647956.32,,1352500,,,13647956.32
6592801,SNI20220428-1116,28/4/2022,Print,SNI20220428-1116,SNI-171,SNI-171,,,IDR,"Rp1.694.608,52",1694608.52,,167931,,,1694608.52
6592812,SNI20220428-1117,28/4/2022,Print,SNI20220428-1117,SNI-568,SNI-568,,,IDR,"Rp2.951.200,00",2951200,,292460,,,2951200
6592813,SNI20220428-1118,28/4/2022,Print,SNI20220428-1118,SNI-570,SNI-570,,,IDR,"Rp4.421.700,00",4421700,,438183,,,4421700
6532599,SNI20220509-1,9/5/2022,Print,SNI20220509-1,SNI-228,SNI-228,,,IDR,"Rp467.631,04",467631.04,,46337,,,467631.04
6533190,SNI20220509-10,9/5/2022,Print,SNI20220509-10,SNI-171,SNI-171,,,IDR,"Rp1.391.969,61",1391969.61,,137941,,,1391969.61
6532600,SNI20220509-2,9/5/2022,Print,SNI20220509-2,SNI-112,SNI-112,,,IDR,"Rp362.916,24",362916.24,,35960,,,362916.24
6531402,SNI20220509-3,9/5/2022,Print,SNI20220509-3,SNI-953,SNI-953,,,IDR,"Rp181.476,78",181476.78,,17982,,,181476.78
6532984,SNI20220509-4,9/5/2022,Print,SNI20220509-4,SNI-364,SNI-364,,,IDR,"Rp46.604.068,33",46604068.33,,4618425,,,46604068.33
6532985,SNI20220509-5,9/5/2022,Print,SNI20220509-5,SNI-927,SNI-927,,,IDR,"Rp17.334.288,84",17334288.84,,1717814,,,17334288.84
6532986,SNI20220509-6,9/5/2022,Print,SNI20220509-6,SNI-218,SNI-218,,,IDR,"Rp363.730,50",363730.5,,36043,,,363730.5
6533187,SNI20220509-7,9/5/2022,Print,SNI20220509-7,SNI-078,SNI-078,,,IDR,"Rp12.848.789,59",12848789.59,,1273309,,,12848789.59
6533188,SNI20220509-8,9/5/2022,Print,SNI20220509-8,SNI-078,SNI-078,,,IDR,"Rp1.196.781,96",1196781.96,,118599,,,1196781.96
6533189,SNI20220509-9,9/5/2022,Print,SNI20220509-9,7400,SNI-217,,,IDR,"Rp681.071,25",681071.25,,67494,,,681071.25
6533209,SNI20220510-100,10/5/2022,Print,SNI20220510-100,138612,SNI-945,,,IDR,"Rp195.157,18",195157.18,,19339,,,195157.18
6533210,SNI20220510-101,10/5/2022,Print,SNI20220510-101,SNI-255,SNI-255,,,IDR,"Rp275.523,73",275523.73,,27304,,,275523.73
6533211,SNI20220510-102,10/5/2022,Print,SNI20220510-102,SNI-258,SNI-258,,,IDR,"Rp582.739,03",582739.03,,57745,,,582739.03
6533212,SNI20220510-103,10/5/2022,Print,SNI20220510-103,KDR-500,SNI-075,,,IDR,"Rp20.688.720,63",20688720.63,,2050234,,,20688720.63
6533213,SNI20220510-104,10/5/2022,Print,SNI20220510-104,SNI-523,SNI-523,,,IDR,"Rp1.346.055,82",1346055.82,,133395,,,1346055.82
6533214,SNI20220510-105,10/5/2022,Print,SNI20220510-105,SNI-522,SNI-522,,,IDR,"Rp326.520,66",326520.66,,32358,,,326520.66
6533215,SNI20220510-106,10/5/2022,Print,SNI20220510-106,SNI-347,SNI-535,,,IDR,"Rp2.177.760,86",2177760.86,,215815,,,2177760.86
6533216,SNI20220510-107,10/5/2022,Print,SNI20220510-107,SNI-136,SNI-136,,,IDR,"Rp26.888.849,47",26888849.47,,2664662,,,26888849.47
6533217,SNI20220510-108,10/5/2022,Print,SNI20220510-108,SNI-958,SNI-958,,,IDR,"Rp15.244.320,03",15244320.03,,1510699,,,15244320.03
6533191,SNI20220510-82,10/5/2022,Print,SNI20220510-82,SNI-802,SNI-802,,,IDR,"Rp71.755,02",71755.02,,7110,,,71755.02
6533192,SNI20220510-83,10/5/2022,Print,SNI20220510-83,53028,SNI-221,,,IDR,"Rp324.066,97",324066.97,,32113,,,324066.97
6533193,SNI20220510-84,10/5/2022,Print,SNI20220510-84,SNI-215,SNI-215,,,IDR,"Rp415.642,67",415642.67,,41192,,,415642.67
6533194,SNI20220510-85,10/5/2022,Print,SNI20220510-85,SNI-223,SNI-223,,,IDR,"Rp314.774,53",314774.53,,31192,,,314774.53
6533195,SNI20220510-86,10/5/2022,Print,SNI20220510-86,SNI-006,SNI-006,,,IDR,"Rp448.898,01",448898.01,,44484,,,448898.01
6533196,SNI20220510-87,10/5/2022,Print,SNI20220510-87,SNI-225,SNI-225,,,IDR,"Rp795.391,14",795391.14,,78822,,,795391.14
6533197,SNI20220510-88,10/5/2022,Print,SNI20220510-88,SNI-374,SNI-374,,,IDR,"Rp8.631.076,56",8631076.56,,855335,,,8631076.56
6533198,SNI20220510-89,10/5/2022,Print,SNI20220510-89,7172,SNI-226,,,IDR,"Rp349.185,92",349185.92,,34602,,,349185.92
6533199,SNI20220510-90,10/5/2022,Print,SNI20220510-90,5130,SNI-202,,,IDR,"Rp10.888.799,31",10888799.31,,1079070,,,10888799.31
6533200,SNI20220510-91,10/5/2022,Print,SNI20220510-91,165973,SNI-864,,,IDR,"Rp10.487.031,43",10487031.43,,1039256,,,10487031.43
6533201,SNI20220510-92,10/5/2022,Print,SNI20220510-92,109212,SNI-312,,,IDR,"Rp39.199.683,52",39199683.52,,3884658,,,39199683.52
6533202,SNI20220510-93,10/5/2022,Print,SNI20220510-93,110921,SNI-934,,,IDR,"Rp26.599.384,50",26599384.5,,2635975,,,26599384.5
6533203,SNI20220510-94,10/5/2022,Print,SNI20220510-94,SNI-534,SNI-534,,,IDR,"Rp2.172.595,12",2172595.12,,215298,,,2172595.12
6533204,SNI20220510-95,10/5/2022,Print,SNI20220510-95,SNI-285,SNI-285,,,IDR,"Rp1.200.366,56",1200366.56,,118960,,,1200366.56
6533205,SNI20220510-96,10/5/2022,Print,SNI20220510-96,129,SNI-817,,,IDR,"Rp12.761.284,10",12761284.1,,1264634,,,12761284.1
6533206,SNI20220510-97,10/5/2022,Print,SNI20220510-97,SNI-680,SNI-680,,,IDR,"Rp85.634,72",85634.72,,8486,,,85634.72
6533207,SNI20220510-98,10/5/2022,Print,SNI20220510-98,49023,SNI-865,,,IDR,"Rp400.120,77",400120.77,,39650,,,400120.77
6533208,SNI20220510-99,10/5/2022,Print,SNI20220510-99,164871,SNI-943,,,IDR,"Rp499.934,99",499934.99,,49541,,,499934.99
6533218,SNI20220511-181,11/5/2022,Print,SNI20220511-181,SNI-510,SNI-510,,,IDR,"Rp8.928.818,03",8928818.03,,884840,,,8928818.03
6533219,SNI20220511-182,11/5/2022,Print,SNI20220511-182,164175,SNI-365,,,IDR,"Rp27.875.326,97",27875326.97,,2762419,,,27875326.97
6533220,SNI20220511-183,11/5/2022,Print,SNI20220511-183,39908,SNI-367,,,IDR,"Rp28.746.431,26",28746431.26,,2848744,,,28746431.26
6533221,SNI20220511-184,11/5/2022,Print,SNI20220511-184,155461,SNI-150,,,IDR,"Rp17.337.146,14",17337146.14,,1718097,,,17337146.14
6533222,SNI20220511-185,11/5/2022,Print,SNI20220511-185,SNI-137,SNI-137,,,IDR,"Rp25.479.792,53",25479792.53,,2525025,,,25479792.53
6533223,SNI20220511-186,11/5/2022,Print,SNI20220511-186,112703,SNI-291,,,IDR,"Rp93.289,57",93289.57,,9246,,,93289.57
6533224,SNI20220511-187,11/5/2022,Print,SNI20220511-187,5481,SNI-293,,,IDR,"Rp408.287,34",408287.34,,40461,,,408287.34
6533225,SNI20220511-188,11/5/2022,Print,SNI20220511-188,SNI-343,SNI-343,,,IDR,"Rp3.181.848,97",3181848.97,,315321,,,3181848.97
6533226,SNI20220511-189,11/5/2022,Print,SNI20220511-189,SNI-199,SNI-199,,,IDR,"Rp436.272,74",436272.74,,43235,,,436272.74
6533227,SNI20220511-190,11/5/2022,Print,SNI20220511-190,SNI-029,SNI-029,,,IDR,"Rp623.930,50",623930.5,,61827,,,623930.5
6533228,SNI20220511-191,11/5/2022,Print,SNI20220511-191,130473,SNI-264,,,IDR,"Rp193.476,04",193476.04,,19174,,,193476.04
6533229,SNI20220511-192,11/5/2022,Print,SNI20220511-192,SNI-026,SNI-026,,,IDR,"Rp399.476,30",399476.3,,39586,,,399476.3
6533230,SNI20220511-193,11/5/2022,Print,SNI20220511-193,SNI-918,SNI-918,,,IDR,"Rp27.221.999,22",27221999.22,,2697675,,,27221999.22
6533231,SNI20220511-194,11/5/2022,Print,SNI20220511-194,4857,SNI-139,,,IDR,"Rp25.044.241,35",25044241.35,,2481863,,,25044241.35
6533233,SNI20220511-195,11/5/2022,Print,SNI20220511-195,SNI-959,SNI-959,,,IDR,"Rp5.298.157,25",5298157.25,,525044,,,5298157.25
6533232,SNI20220511-196,11/5/2022,Print,SNI20220511-196,SNI-389,SNI-389,,,IDR,"Rp34.626.384,15",34626384.15,,3431444,,,34626384.15
6533234,SNI20220512-266,12/5/2022,Print,SNI20220512-266,37345,SNI-135,,,IDR,"Rp4.507.659,57",4507659.57,,446706,,,4507659.57
6533235,SNI20220512-267,12/5/2022,Print,SNI20220512-267,5838,SNI-165,,,IDR,"Rp14.883.469,56",14883469.56,,1474937,,,14883469.56
6533236,SNI20220512-268,12/5/2022,Print,SNI20220512-268,52913,SNI-627,,,IDR,"Rp7.622.161,52",7622161.52,,755351,,,7622161.52
6533237,SNI20220512-269,12/5/2022,Print,SNI20220512-269,125011,SNI-915,,,IDR,"Rp134.371,07",134371.07,,13315,,,134371.07
6533238,SNI20220512-270,12/5/2022,Print,SNI20220512-270,44595,SNI-736,,,IDR,"Rp226.825,64",226825.64,,22478,,,226825.64
6533239,SNI20220512-271,12/5/2022,Print,SNI20220512-271,SNI-636,SNI-636,,,IDR,"Rp305.309,58",305309.58,,30252,,,305309.58
6533240,SNI20220512-272,12/5/2022,Print,SNI20220512-272,6558,SNI-916,,,IDR,"Rp426.778,42",426778.42,,42289,,,426778.42
6533241,SNI20220512-273,12/5/2022,Print,SNI20220512-273,JBG-372,SNI-473,,,IDR,"Rp136.095,78",136095.78,,13487,,,136095.78
6533242,SNI20220512-274,12/5/2022,Print,SNI20220512-274,SNI-068,SNI-068,,,IDR,"Rp4.275.339,83",4275339.83,,423681,,,4275339.83
6533243,SNI20220512-275,12/5/2022,Print,SNI20220512-275,48478,SNI-557,,,IDR,"Rp2.511.893,94",2511893.94,,248925,,,2511893.94
6533244,SNI20220512-276,12/5/2022,Print,SNI20220512-276,SNI-519,SNI-519,,,IDR,"Rp21.777.599,62",21777599.62,,2158141,,,21777599.62
6533245,SNI20220512-277,12/5/2022,Print,SNI20220512-277,5162,SNI-902,,,IDR,"Rp362.957,74",362957.74,,35966,,,362957.74
6533246,SNI20220512-278,12/5/2022,Print,SNI20220512-278,SNI-401,SNI-401,,,IDR,"Rp136.094,76",136094.76,,13485,,,136094.76
6533247,SNI20220512-279,12/5/2022,Print,SNI20220512-279,SNI-400,SNI-400,,,IDR,"Rp84.770,44",84770.44,,8401,,,84770.44
6533248,SNI20220512-280,12/5/2022,Print,SNI20220512-280,SNI-414,SNI-414,,,IDR,"Rp100.003,95",100003.95,,9909,,,100003.95
6533249,SNI20220512-281,12/5/2022,Print,SNI20220512-281,4666,SNI-956,,,IDR,"Rp72.915,26",72915.26,,7227,,,72915.26
6533250,SNI20220512-282,12/5/2022,Print,SNI20220512-282,22559,SNI-417,,,IDR,"Rp847.425,97",847425.97,,83981,,,847425.97
6533251,SNI20220512-283,12/5/2022,Print,SNI20220512-283,111256,SNI-381,,,IDR,"Rp456.936,72",456936.72,,45281,,,456936.72
6533252,SNI20220512-284,12/5/2022,Print,SNI20220512-284,SNI-795,SNI-795,,,IDR,"Rp5.965.046,65",5965046.65,,591133,,,5965046.65
6533253,SNI20220512-285,12/5/2022,Print,SNI20220512-285,SNI-953,SNI-953,,,IDR,"Rp71.037,57",71037.57,,7039,,,71037.57
6533254,SNI20220512-286,12/5/2022,Print,SNI20220512-286,SNI-013,SNI-961,,,IDR,"Rp130.840,35",130840.35,,12966,,,130840.35
6533255,SNI20220512-287,12/5/2022,Print,SNI20220512-287,SNI-725,SNI-725,,,IDR,"Rp8.711.040,45",8711040.45,,863257,,,8711040.45
6533256,SNI20220512-288,12/5/2022,Print,SNI20220512-288,SNI-960,SNI-960,,,IDR,"Rp4.137.744,14",4137744.14,,410047,,,4137744.14
6533257,SNI20220512-289,12/5/2022,Print,SNI20220512-289,SNI-722,SNI-722,,,IDR,"Rp29.022.530,76",29022530.76,,2876110,,,29022530.76
6533258,SNI20220512-290,12/5/2022,Print,SNI20220512-290,SNI-962,SNI-962,,,IDR,"Rp19.235.459,98",19235459.98,,1906215,,,19235459.98
