date,Transaction Type,transactionNumber,Display Name,internalIdVendor,Status By Today,memo,dueDate,Warehouse,locationId,Product Name,Reference Number,productCode,Description,qty,unit,unitPrice,rate,discountLine,Witholding Amount,Company Name,Tax Number,Taxable Amount per Line,Total per line,Discount Amount,Discount %,Tax Rate,taxRateId,Tax Amount,noPo,internLIdPO,amount,grossAmount,Status 
25/01/2022,Purchase Invoice,10036,PT Forisa Nusapersada,668,Paid,,25/01/2022,Sedati,14,**Pop Ice Avocado 25g,,POP-0055,,696,Karton,190700,190318.6,0.20%,0,,,132461745.6,132461745.6,0,0,10,5,13246174.56,10015,6430612,132461745.6,145707920.2,10015
25/01/2022,Purchase Invoice,10036,PT Forisa Nusapersada,668,Paid,,25/01/2022,Sedati,14,**Pop Ice Chocolate 25g,,POP-0051,,252,Karton,190700,190318.6,0.20%,0,,,47960287.2,47960287.2,0,0,10,5,4796028.72,10015,6430612,47960287.2,52756315.92,10015
25/01/2022,Purchase Invoice,10037,PT Forisa Nusapersada,668,Paid,,25/01/2022,Sedati,14,**Pop Ice Thunder Choco Malt 25g,,POP-0052,,378,Karton,190700,190318.6,0.20%,0,,,71940430.8,71940430.8,0,0,10,5,7194043.08,10015,6430612,71940430.8,79134473.88,10015
28/01/2022,Purchase Invoice,10038,PT Forisa Nusapersada,668,Paid,Mohon dibayarkan sesuai dengan amount to transfer Rp545.582.670 karena ada pembulatan pada sistemnya.,28/01/2022,Sedati,14,**Pop Ice Chocolate 25g,,POP-0051,,2180,Karton,190700,190318.6,0.20%,0,,,414894548,414894548,0,0,10,5,41489454.8,10016,6430613,414894548,456384002.8,10016
28/01/2022,Purchase Invoice,10039,PT Forisa Nusapersada,668,Paid,Mohon dibayarkan sesuai dengan amount to transfer Rp545.582.670 karena ada pembulatan pada sistemnya.,28/01/2022,Sedati,14,**Nutrijell Ekonomis Coklat 20gr,,NJL-0007,,80,Karton,257620,257104.76,0.20%,0,,,20568380.8,20568380.8,0,0,10,5,2056838.08,10016,6430613,20568380.8,22625218.88,10016
28/01/2022,Purchase Invoice,10040,PT Forisa Nusapersada,668,Paid,Mohon dibayarkan sesuai dengan amount to transfer Rp545.582.670 karena ada pembulatan pada sistemnya.,28/01/2022,Sedati,14,**Pop Ice Thunder Choco Malt 25g,,POP-0052,,318,Karton,190700,190318.6,0.20%,0,,,60521314.8,60521314.8,0,0,10,5,6052131.48,10016,6430613,60521314.8,66573446.28,10016
9/2/2022,Purchase Invoice,10041,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Chocolate 25g,,POP-0051,,441,Karton,190700,190318.6,0.20%,0,,,83930502.6,83930502.6,0,0,10,5,8393050.26,10017,6422345,83930502.6,92323552.86,10017
9/2/2022,Purchase Invoice,10041,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Coklat Biskuit 25g,,POP-0059,,100,Karton,190700,190318.6,0.20%,0,,,19031860,19031860,0,0,10,5,1903186,10017,6422345,19031860,20935046,10017
9/2/2022,Purchase Invoice,10041,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Choco Cream 25g,,POP-0068,,50,Karton,190700,190318.6,0.20%,0,,,9515930,9515930,0,0,10,5,951593,10017,6422345,9515930,10467523,10017
9/2/2022,Purchase Invoice,10041,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Coklat Susu 25g,,POP-0069,,63,Karton,190700,190318.6,0.20%,0,,,11990071.8,11990071.8,0,0,10,5,1199007.18,10017,6422345,11990071.8,13189078.98,10017
9/2/2022,Purchase Invoice,10041,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Cappucino 25g,,POP-0076,,54,Karton,190700,190318.6,0.20%,0,,,10277204.4,10277204.4,0,0,10,5,1027720.44,10017,6422345,10277204.4,11304924.84,10017
9/2/2022,Purchase Invoice,10041,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Choco Cheese 25g,,POP-0060,,50,Karton,190700,190318.6,0.20%,0,,,9515930,9515930,0,0,10,5,951593,10017,6422345,9515930,10467523,10017
9/2/2022,Purchase Invoice,10041,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Vanilla Latte 25g,,POP-0071,,54,Karton,190700,190318.6,0.20%,0,,,10277204.4,10277204.4,0,0,10,5,1027720.44,10017,6422345,10277204.4,11304924.84,10017
9/2/2022,Purchase Invoice,10041,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Vanilla Blue 25g,,POP-0061,,63,Karton,190700,190318.6,0.20%,0,,,11990071.8,11990071.8,0,0,10,5,1199007.18,10017,6422345,11990071.8,13189078.98,10017
9/2/2022,Purchase Invoice,10041,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Cream Cheese 25g,,POP-0077,,25,Karton,190700,190318.6,0.20%,0,,,4757965,4757965,0,0,10,5,475796.5,10017,6422345,4757965,5233761.5,10017
9/2/2022,Purchase Invoice,10041,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Permen Karet 25g,,POP-0063,,63,Karton,190700,190318.6,0.20%,0,,,11990071.8,11990071.8,0,0,10,5,1199007.18,10017,6422345,11990071.8,13189078.98,10017
9/2/2022,Purchase Invoice,10041,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Es Teler 25g,,POP-0064,,50,Karton,190700,190318.6,0.20%,0,,,9515930,9515930,0,0,10,5,951593,10017,6422345,9515930,10467523,10017
9/2/2022,Purchase Invoice,10041,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Kacang Hijau 25g,,POP-0072,,25,Karton,190700,190318.6,0.20%,0,,,4757965,4757965,0,0,10,5,475796.5,10017,6422345,4757965,5233761.5,10017
9/2/2022,Purchase Invoice,10041,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Avocado 25g,,POP-0055,,189,Karton,190700,190318.6,0.20%,0,,,35970215.4,35970215.4,0,0,10,5,3597021.54,10017,6422345,35970215.4,39567236.94,10017
9/2/2022,Purchase Invoice,10041,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Blueberry 25g,,POP-0065,,50,Karton,190700,190318.6,0.20%,0,,,9515930,9515930,0,0,10,5,951593,10017,6422345,9515930,10467523,10017
9/2/2022,Purchase Invoice,10041,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Durian 25g,,POP-0066,,126,Karton,190700,190318.6,0.20%,0,,,23980143.6,23980143.6,0,0,10,5,2398014.36,10017,6422345,23980143.6,26378157.96,10017
9/2/2022,Purchase Invoice,10041,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Anggur 25g,,POP-0078,,52,Karton,190700,190318.6,0.20%,0,,,9896567.2,9896567.2,0,0,10,5,989656.72,10017,6422345,9896567.2,10886223.92,10017
9/2/2022,Purchase Invoice,10041,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Guava 25g,,POP-0067,,30,Karton,190700,190318.6,0.20%,0,,,5709558,5709558,0,0,10,5,570955.8,10017,6422345,5709558,6280513.8,10017
9/2/2022,Purchase Invoice,10041,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Melon 25g,,POP-0056,,62,Karton,190700,190318.6,0.20%,0,,,11799753.2,11799753.2,0,0,10,5,1179975.32,10017,6422345,11799753.2,12979728.52,10017
9/2/2022,Purchase Invoice,10041,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Anggur 25g,,POP-0078,,137,Karton,190700,190318.6,0.20%,0,,,26073648.2,26073648.2,0,0,10,5,2607364.82,10017,6422345,26073648.2,28681013.02,10017
9/2/2022,Purchase Invoice,10042,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Anget Sari Susu Jahe 25g,,ASR-0001,,100,Karton,178730,178372.54,0.20%,0,,,17837254,17837254,0,0,10,5,1783725.4,10017,6422345,17837254,19620979.4,10017
9/2/2022,Purchase Invoice,10042,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Anget Sari Empon-Empon 15g,,ASR-0003,,5,Karton,223750,223302.5,0.20%,0,,,1116512.5,1116512.5,0,0,10,5,111651.25,10017,6422345,1116512.5,1228163.75,10017
9/2/2022,Purchase Invoice,10043,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Agarasa Chocolate 22g - Inner Box,,AGR-0001,,5,Karton,189244,188865.51,0.20%,0,,,944327.56,944327.56,0,0,10,5,94432.76,10017,6422345,944327.56,1038760.316,10017
9/2/2022,Purchase Invoice,10043,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Agarasa Strawberry 10g - Inner Box,,AGR-0005,,5,Karton,160776,160454.45,0.20%,0,,,802272.24,802272.24,0,0,10,5,80227.22,10017,6422345,802272.24,882499.464,10017
9/2/2022,Purchase Invoice,10043,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Nutrijell Plain 15g,,NJL-0031,,15,Karton,463529,462601.94,0.20%,0,,,6939029.13,6939029.13,0,0,10,5,693902.91,10017,6422345,6939029.13,7632932.043,10017
9/2/2022,Purchase Invoice,10043,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Nutrijell Ekonomis Coklat 20gr,,NJL-0007,,75,Karton,257620,257104.76,0.20%,0,,,19282857,19282857,0,0,10,5,1928285.7,10017,6422345,19282857,21211142.7,10017
9/2/2022,Purchase Invoice,10043,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Nutrijell Ekonomis Cincau 10g,,NJL-0033,,50,Karton,176730,176376.54,0.20%,0,,,8818827,8818827,0,0,10,5,881882.7,10017,6422345,8818827,9700709.7,10017
9/2/2022,Purchase Invoice,10043,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Nutrijell Ekonomis Blueberry 10g,,NJL-0044,,75,Karton,176730,176376.54,0.20%,0,,,13228240.5,13228240.5,0,0,10,5,1322824.05,10017,6422345,13228240.5,14551064.55,10017
9/2/2022,Purchase Invoice,10043,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Nutrijell Ekonomis Anggur 10g,,NJL-0043,,50,Karton,176730,176376.54,0.20%,0,,,8818827,8818827,0,0,10,5,881882.7,10017,6422345,8818827,9700709.7,10017
9/2/2022,Purchase Invoice,10043,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Nutrijell Ekonomis Jambu 10g,,NJL-0034,,75,Karton,176730,176376.54,0.20%,0,,,13228240.5,13228240.5,0,0,10,5,1322824.05,10017,6422345,13228240.5,14551064.55,10017
9/2/2022,Purchase Invoice,10043,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Nutrijell Ekonomis Melon 10g,,NJL-0035,,25,Karton,176730,176376.54,0.20%,0,,,4409413.5,4409413.5,0,0,10,5,440941.35,10017,6422345,4409413.5,4850354.85,10017
9/2/2022,Purchase Invoice,10043,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Nutrijell Ekonomis Leci 10g,,NJL-0036,,25,Karton,176730,176376.54,0.20%,0,,,4409413.5,4409413.5,0,0,10,5,440941.35,10017,6422345,4409413.5,4850354.85,10017
9/2/2022,Purchase Invoice,10043,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Nutrijell Ekonomis Mangga 10g,,NJL-0037,,75,Karton,176730,176376.54,0.20%,0,,,13228240.5,13228240.5,0,0,10,5,1322824.05,10017,6422345,13228240.5,14551064.55,10017
9/2/2022,Purchase Invoice,10043,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Nutrijell Ekonomis Jeruk 10g,,NJL-0038,,75,Karton,176730,176376.54,0.20%,0,,,13228240.5,13228240.5,0,0,10,5,1322824.05,10017,6422345,13228240.5,14551064.55,10017
9/2/2022,Purchase Invoice,10043,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Nutrijell Ekonomis Plain 10g,,NJL-0040,,20,Karton,176730,176376.54,0.20%,0,,,3527530.8,3527530.8,0,0,10,5,352753.08,10017,6422345,3527530.8,3880283.88,10017
9/2/2022,Purchase Invoice,10043,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Nutrijell Balanced Color Sirsak 15g,,NJL-0010,,5,Karton,391720,390936.56,0.20%,0,,,1954682.8,1954682.8,0,0,10,5,195468.28,10017,6422345,1954682.8,2150151.08,10017
9/2/2022,Purchase Invoice,10043,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Nutrijell Pudding Susu Vanilla 140g,,NJL-0016,,15,Karton,210950,210528.1,0.20%,0,,,3157921.5,3157921.5,0,0,10,5,315792.15,10017,6422345,3157921.5,3473713.65,10017
9/2/2022,Purchase Invoice,10043,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Nutrijell Pudding Susu Mangga 130g,,NJL-0018,,25,Karton,210950,210528.1,0.20%,0,,,5263202.5,5263202.5,0,0,10,5,526320.25,10017,6422345,5263202.5,5789522.75,10017
9/2/2022,Purchase Invoice,10043,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Nutrijell Pudding Susu Strawberry 145g,,NJL-0019,,15,Karton,210950,210528.1,0.20%,0,,,3157921.5,3157921.5,0,0,10,5,315792.15,10017,6422345,3157921.5,3473713.65,10017
9/2/2022,Purchase Invoice,10044,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Thunder Choco Malt 25g,,POP-0052,,252,Karton,190700,190318.6,0.20%,0,,,47960287.2,47960287.2,0,0,10,5,4796028.72,10017,6422345,47960287.2,52756315.92,10017
9/2/2022,Purchase Invoice,10044,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Nutricake Brownies Chocolate 230g,,NCK-0002,,5,Karton,281782,281218.44,0.20%,0,,,1406092.18,1406092.18,0,0,10,5,140609.22,10017,6422345,1406092.18,1546701.398,10017
9/2/2022,Purchase Invoice,10044,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Nutricake Brownies Cheese 230g,,NCK-0004,,5,Karton,281782,281218.44,0.20%,0,,,1406092.18,1406092.18,0,0,10,5,140609.22,10017,6422345,1406092.18,1546701.398,10017
9/2/2022,Purchase Invoice,10044,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",9/2/2022,Sedati,14,**Pop Ice Thunder Choco Malt 25g,,POP-0052,,126,Karton,190700,190318.6,0.20%,0,,,23980143.6,23980143.6,0,0,10,5,2398014.36,10017,6422345,23980143.6,26378157.96,10017
14/02/2022,Purchase Invoice,10045,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",14/02/2022,Sedati,14,**Pop Ice Avocado 25g,,POP-0055,,63,Karton,190700,190318.6,0.20%,0,,,11990071.8,11990071.8,0,0,10,5,1199007.18,10017,6422345,11990071.8,13189078.98,10017
14/02/2022,Purchase Invoice,10045,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",14/02/2022,Sedati,14,**Pop Ice Anggur 25g,,POP-0078,,11,Karton,190700,190318.6,0.20%,0,,,2093504.6,2093504.6,0,0,10,5,209350.46,10017,6422345,2093504.6,2302855.06,10017
14/02/2022,Purchase Invoice,10045,PT Forisa Nusapersada,668,Paid,"Dibayarkan sesuai dengan lampiran nota, amount to transfer Rp634.541.739",14/02/2022,Sedati,14,**Pop Ice Thunder Choco Malt 25g,,POP-0052,,126,Karton,190700,190318.6,0.20%,0,,,23980143.6,23980143.6,0,0,10,5,2398014.36,10017,6422345,23980143.6,26378157.96,10017
14/02/2022,Purchase Invoice,10047,PT Forisa Nusapersada,668,Paid,"mohon dibayarkan sesuai dengan amount to transfer pada lampiran exposure-nya, Rp515.002.133 (krn ada selisih pembulatan pada sistemnya)",14/02/2022,Sedati,14,**Pop Ice Thunder Choco Malt 25g,,POP-0052,,540,Karton,190700,190318.6,0.20%,0,,,102772044,102772044,0,0,10,5,10277204.4,10018,6422220,102772044,113049248.4,10018
14/02/2022,Purchase Invoice,10048,PT Forisa Nusapersada,668,Paid,"mohon dibayarkan sesuai dengan amount to transfer pada lampiran exposure-nya, Rp515.002.133 (krn ada selisih pembulatan pada sistemnya)",14/02/2022,Sedati,14,**Pop Ice Doger 25g,,POP-0062,,63,Karton,190700,190318.6,0.20%,0,,,11990071.8,11990071.8,0,0,10,5,1199007.18,10018,6422220,11990071.8,13189078.98,10018
14/02/2022,Purchase Invoice,10048,PT Forisa Nusapersada,668,Paid,"mohon dibayarkan sesuai dengan amount to transfer pada lampiran exposure-nya, Rp515.002.133 (krn ada selisih pembulatan pada sistemnya)",14/02/2022,Sedati,14,**Pop Ice Avocado 25g,,POP-0055,,693,Karton,190700,190318.6,0.20%,0,,,131890789.8,131890789.8,0,0,10,5,13189078.98,10018,6422220,131890789.8,145079868.8,10018
14/02/2022,Purchase Invoice,10048,PT Forisa Nusapersada,668,Paid,"mohon dibayarkan sesuai dengan amount to transfer pada lampiran exposure-nya, Rp515.002.133 (krn ada selisih pembulatan pada sistemnya)",14/02/2022,Sedati,14,**Pop Ice Chocolate 25g,,POP-0051,,315,Karton,190700,190318.6,0.20%,0,,,59950359,59950359,0,0,10,5,5995035.9,10018,6422220,59950359,65945394.9,10018
14/02/2022,Purchase Invoice,10048,PT Forisa Nusapersada,668,Paid,"mohon dibayarkan sesuai dengan amount to transfer pada lampiran exposure-nya, Rp515.002.133 (krn ada selisih pembulatan pada sistemnya)",14/02/2022,Sedati,14,**Pop Ice Durian 25g,,POP-0066,,63,Karton,190700,190318.6,0.20%,0,,,11990071.8,11990071.8,0,0,10,5,1199007.18,10018,6422220,11990071.8,13189078.98,10018
14/02/2022,Purchase Invoice,10048,PT Forisa Nusapersada,668,Paid,"mohon dibayarkan sesuai dengan amount to transfer pada lampiran exposure-nya, Rp515.002.133 (krn ada selisih pembulatan pada sistemnya)",14/02/2022,Sedati,14,**Pop Ice Chocolate 25g,,POP-0051,,630,Karton,190700,190318.6,0.20%,0,,,119900718,119900718,0,0,10,5,11990071.8,10018,6422220,119900718,131890789.8,10018
21/02/2022,Purchase Invoice,10046,PT Forisa Nusapersada,668,Paid,"mohon dibayarkan sesuai dengan amount to transfer pada lampiran exposure-nya, Rp515.002.133 (krn ada selisih pembulatan pada sistemnya)",21/02/2022,Sedati,14,**Pop Ice Thunder Choco Malt 25g,,POP-0052,,156,Karton,190700,190318.6,0.20%,0,,,29689701.6,29689701.6,0,0,10,5,2968970.16,10018,6422220,29689701.6,32658671.76,10018
21/02/2022,Purchase Invoice,10049,PT Forisa Nusapersada,668,Paid,Mohon dibayarkan sesuai dengan amount to transfer pada exposure file sejumlah Rp553.806.517 (ada selisih pembulatan sistem),21/02/2022,Sedati,14,**Pop Ice Coklat Susu 25g,,POP-0069,,87,Karton,190700,190318.6,0.20%,0,,,16557718.2,16557718.2,0,0,10,5,1655771.82,10019,6422346,16557718.2,18213490.02,10019
